mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,pitch,energy,label
-826.5927124023438,-25.49541473388672,9.865158081054688,5.65766716003418,-1.4480828046798706,8.652170181274414,-4.608440399169922,3.3098442554473877,-7.323426246643066,-0.932456910610199,-4.504082202911377,-2.2969284057617188,0.9513875246047974,178.5526885986328,51.43758010864258,24.660127639770508,20.222400665283203,18.127426147460938,13.079475402832031,15.299966812133789,10.563312530517578,12.898362159729004,9.981108665466309,11.6013765335083,8.193659782409668,8.247634887695312,82.79927342534882,0.00038299697916954756,happy
-752.2807006835938,-1.180078148841858,-26.373117446899414,-3.370847702026367,-4.454836368560791,3.2341320514678955,-16.73955535888672,3.0974159240722656,-12.047039031982422,-9.12186050415039,-2.5070204734802246,-0.843767523765564,-5.275443077087402,190.15370178222656,46.203392028808594,32.80288314819336,16.107431411743164,19.876615524291992,11.466452598571777,18.785043716430664,12.282147407531738,15.279146194458008,14.24169635772705,12.030932426452637,7.7877678871154785,11.500816345214844,111.74127023912189,0.0010212784400209785,happy
-828.0213012695312,3.2722132205963135,-2.3007659912109375,-3.3161003589630127,-1.6260979175567627,8.316573143005371,-8.235955238342285,-0.9635480046272278,-7.872210502624512,-5.160421371459961,-7.444484710693359,2.293165683746338,0.014180351048707962,192.24855041503906,55.306156158447266,29.647266387939453,18.420974731445312,13.077591896057129,17.663400650024414,15.371199607849121,8.640144348144531,12.050454139709473,12.940489768981934,11.034252166748047,7.837244510650635,6.906188488006592,74.93861835699471,0.00045848736772313714,happy
-703.7518310546875,-18.89002799987793,-26.6608829498291,-0.6566900014877319,-4.546123504638672,-6.1890411376953125,-22.55758285522461,0.30064281821250916,-14.932690620422363,-7.395546913146973,-0.5291820764541626,-8.918449401855469,-6.9471235275268555,206.64166259765625,39.384010314941406,36.92770004272461,23.19270133972168,21.066089630126953,16.977237701416016,24.297502517700195,13.650312423706055,18.071971893310547,11.72104549407959,11.492053985595703,12.718972206115723,9.822683334350586,139.94757858751524,0.0022586507257074118,happy
-791.9239501953125,9.18165397644043,-6.544801712036133,-7.569080352783203,6.653561115264893,9.302513122558594,-12.73802375793457,1.1478856801986694,-4.490598201751709,-1.3771488666534424,-7.581915855407715,1.774989366531372,-1.3676661252975464,196.76998901367188,61.067256927490234,29.16533660888672,17.93073844909668,13.339942932128906,16.044382095336914,18.823383331298828,10.571173667907715,10.614349365234375,10.697278022766113,12.539003372192383,6.04868221282959,10.001687049865723,72.15791740997867,0.0007431430276483297,happy
-755.5894775390625,-1.1812537908554077,-15.116012573242188,-2.828662633895874,-3.169679641723633,-0.14155273139476776,-14.279905319213867,-4.456309795379639,-12.254737854003906,-4.728211402893066,-4.4492363929748535,0.20551423728466034,-9.123886108398438,187.57583618164062,47.613861083984375,30.25161361694336,27.77227783203125,17.19866371154785,14.880876541137695,20.628875732421875,12.524949073791504,15.543893814086914,10.87070369720459,9.692537307739258,7.025640964508057,12.441750526428223,102.71983767191671,0.0013437794987112284,happy
-780.7371215820312,-8.312274932861328,0.6604853272438049,2.322432518005371,-0.60224848985672,13.515190124511719,-4.1474785804748535,9.621864318847656,-11.099772453308105,-5.330527305603027,-4.803787708282471,4.7269463539123535,-2.5522260665893555,192.4683074951172,46.91584014892578,19.90509033203125,19.229833602905273,13.843338966369629,14.218317031860352,18.30119514465332,9.884736061096191,12.66934871673584,9.320292472839355,10.650483131408691,10.18796443939209,10.708175659179688,90.05528729078338,0.0006396063254214823,happy
-778.1189575195312,4.350770473480225,-13.33508586883545,-3.381066083908081,-5.915642738342285,2.6728029251098633,-13.701156616210938,2.776244640350342,-13.326251983642578,-9.46843147277832,-4.7104315757751465,-5.913609027862549,-4.683475017547607,191.05450439453125,37.84077072143555,25.915220260620117,21.419782638549805,15.3589506149292,11.787060737609863,20.5915470123291,10.696453094482422,17.22596549987793,13.998137474060059,13.145747184753418,9.92819595336914,8.46208667755127,107.42130089173948,0.0008223066688515246,happy
-817.105224609375,-7.0147175788879395,0.9431195259094238,10.014810562133789,-7.458621978759766,9.784943580627441,-4.012489318847656,2.5820233821868896,-13.045517921447754,-1.9579098224639893,-9.503007888793945,0.2030126452445984,4.464351177215576,178.30648803710938,63.925411224365234,29.505592346191406,22.544055938720703,20.95879554748535,16.909622192382812,21.00284767150879,10.061854362487793,15.261980056762695,9.630003929138184,15.724536895751953,11.583268165588379,9.882909774780273,76.6408767580438,0.0003538007440511137,happy
-745.1787719726562,1.2955145835876465,-20.45095443725586,-1.646688461303711,-6.571368217468262,-3.0450518131256104,-17.711565017700195,-1.1635843515396118,-13.279358863830566,-11.508912086486816,-4.363344669342041,-5.411890029907227,-8.371245384216309,194.72552490234375,33.4181022644043,34.93720245361328,15.582049369812012,16.906259536743164,16.190887451171875,23.150327682495117,12.15107536315918,17.470895767211914,16.069425582885742,9.237424850463867,11.710171699523926,12.176111221313477,148.1472768716313,0.001380703179165721,happy
-772.3726196289062,10.662492752075195,-3.6292366981506348,-0.37870579957962036,4.025866985321045,8.811501502990723,-14.051115989685059,2.807138204574585,-7.475427150726318,-6.857234001159668,-6.914484977722168,2.5936973094940186,-3.825946092605591,211.03091430664062,58.95468521118164,21.753768920898438,22.418128967285156,13.589675903320312,16.855722427368164,20.897329330444336,10.714377403259277,13.577703475952148,10.729612350463867,12.803898811340332,8.379780769348145,11.105237007141113,71.8960097508381,0.0009667506674304605,happy
-786.0640258789062,-14.922057151794434,-10.06264591217041,-7.039505958557129,-9.298904418945312,9.288710594177246,-15.198043823242188,-2.333059549331665,-14.07080078125,-7.8166093826293945,-7.985151290893555,-1.5889912843704224,-4.555784225463867,187.71914672851562,47.117122650146484,29.196762084960938,23.086942672729492,20.2187557220459,15.737703323364258,17.516525268554688,12.823144912719727,14.51370906829834,9.458885192871094,12.480123519897461,9.737841606140137,10.192176818847656,95.68161885966983,0.0006405728054232895,happy
-820.3360595703125,3.6248016357421875,-11.726363182067871,-1.77848219871521,-6.370022296905518,9.969425201416016,-14.77338981628418,-0.2158343493938446,-9.184636116027832,-6.826872825622559,-9.7726469039917,-3.2744874954223633,-2.2268948554992676,217.2350616455078,40.53311538696289,25.969552993774414,16.161413192749023,21.550952911376953,14.726716995239258,21.805953979492188,8.006753921508789,13.164261817932129,11.69292163848877,13.379110336303711,8.350886344909668,9.417145729064941,108.55382976408112,0.0007507308619096875,happy
-823.3816528320312,-16.435575485229492,-10.65562915802002,-4.802545070648193,-9.676360130310059,-1.9363495111465454,-15.11107063293457,-2.8975234031677246,-10.948922157287598,-4.68500280380249,-7.621531963348389,-4.849106788635254,-8.273355484008789,194.835205078125,46.390262603759766,31.368810653686523,19.48145294189453,20.421833038330078,13.997220993041992,19.907011032104492,10.147292137145996,14.418846130371094,10.845926284790039,10.754095077514648,9.692946434020996,10.681507110595703,113.9958050956002,0.0006156918243505061,happy
-809.5916748046875,12.909062385559082,-6.890125274658203,1.6324348449707031,2.7353522777557373,9.122572898864746,-10.29786491394043,0.6212441921234131,-10.221601486206055,-2.7366042137145996,-14.193741798400879,3.2927465438842773,-1.1777312755584717,204.74578857421875,48.39738845825195,27.006946563720703,17.2817440032959,15.15898323059082,16.04768180847168,19.46574592590332,10.071389198303223,13.68577766418457,8.66028881072998,18.53315544128418,8.23219108581543,7.986696720123291,67.01436205445285,0.0006177846807986498,happy
-768.4395751953125,-4.632757663726807,-20.813737869262695,-3.7341110706329346,-2.4706382751464844,-3.59814190864563,-15.21056079864502,1.7755016088485718,-15.439788818359375,-4.687042236328125,-3.758474349975586,-3.4151077270507812,-7.158064365386963,198.75804138183594,50.344749450683594,41.081729888916016,20.50601577758789,14.605428695678711,14.948908805847168,19.952133178710938,10.573890686035156,16.457378387451172,9.722784996032715,10.802799224853516,10.143928527832031,8.954911231994629,130.77143223318396,0.0011657949071377516,happy
-679.5657958984375,-8.29160213470459,-19.648422241210938,-5.402004241943359,-16.6314754486084,3.656846284866333,-11.047977447509766,-3.2524471282958984,-19.388996124267578,-2.0504589080810547,-13.440908432006836,-7.316648960113525,1.41685950756073,185.0622100830078,47.00319290161133,25.836904525756836,18.341712951660156,20.050235748291016,19.3055419921875,14.65914249420166,12.085803985595703,16.700178146362305,10.3568115234375,10.400334358215332,13.249205589294434,9.094573974609375,114.7274447713472,0.0016808770596981049,happy
-762.40380859375,-1.2771960496902466,-25.034229278564453,-5.528553009033203,-5.527048110961914,-3.196582317352295,-17.0044002532959,-0.3083454966545105,-13.282176971435547,-10.537335395812988,-4.442749500274658,-2.697507858276367,-7.2187180519104,203.04891967773438,37.784671783447266,37.94209289550781,22.35283660888672,16.349960327148438,15.97222900390625,22.488285064697266,15.48449993133545,14.329977989196777,15.779749870300293,10.49603271484375,9.553340911865234,9.06719970703125,111.47364790820812,0.001219785655848682,happy
-831.7450561523438,-8.9074125289917,0.8083797693252563,2.3542938232421875,2.853900671005249,9.798215866088867,-7.771881580352783,1.9510542154312134,-3.5406720638275146,-1.0536134243011475,-6.5210700035095215,1.1858311891555786,1.4625998735427856,195.023681640625,68.70443725585938,29.244108200073242,16.973466873168945,13.342950820922852,17.05784797668457,18.833721160888672,13.079484939575195,9.138988494873047,10.908060073852539,13.676352500915527,7.626692771911621,9.872391700744629,2001.6285002109516,0.00042975894757546484,happy
-727.3654174804688,-10.145782470703125,-52.08809280395508,-16.342296600341797,0.21755127608776093,-0.3310578167438507,-26.893680572509766,-9.451897621154785,-13.842802047729492,-12.734943389892578,-2.7503855228424072,5.566964626312256,-14.113265991210938,160.58709716796875,46.684043884277344,39.6074104309082,27.38939666748047,17.0065975189209,18.763202667236328,21.18610191345215,10.917553901672363,14.10243034362793,15.545514106750488,12.167402267456055,12.652172088623047,11.768232345581055,535.4227859070864,0.0011268984526395798,happy
-790.4114379882812,-2.037912130355835,-7.894918441772461,-2.5980756282806396,5.060832500457764,6.585504055023193,-12.104771614074707,-4.0276713371276855,-12.574527740478516,-3.395679235458374,0.8972560167312622,-0.7896903157234192,-6.888611316680908,187.8557586669922,52.24222946166992,22.465612411499023,18.482864379882812,16.969404220581055,17.285240173339844,20.233301162719727,12.30431079864502,10.880548477172852,11.031771659851074,8.801023483276367,10.554300308227539,9.83924674987793,76.4348889048562,0.00045746625983156264,happy
-793.4895629882812,-14.211287498474121,-9.482085227966309,1.0258457660675049,5.170961380004883,4.297359943389893,-13.18798542022705,4.613239765167236,-11.838616371154785,-1.618108868598938,-2.6678433418273926,-2.1208324432373047,-2.3199832439422607,176.5831298828125,55.953983306884766,38.3960075378418,26.54666519165039,14.263187408447266,12.446369171142578,18.84316635131836,12.11341381072998,14.942066192626953,11.18869686126709,10.800525665283203,11.850610733032227,7.737545967102051,516.3262955988823,0.00056614720961079,happy
-827.79736328125,-4.9599928855896,-2.8960506916046143,2.898371458053589,5.046469211578369,15.870487213134766,-7.170563697814941,-2.502366542816162,-6.303859710693359,-4.3149027824401855,-1.878028154373169,2.9088423252105713,-4.293332099914551,180.58087158203125,70.10882568359375,24.915985107421875,22.650129318237305,12.512811660766602,17.15007209777832,19.67449188232422,10.908705711364746,10.006084442138672,11.457229614257812,9.449945449829102,6.669116497039795,8.547200202941895,73.4116098898412,0.0003486454952508211,happy
-690.9754638671875,-5.654670238494873,-12.618257522583008,-10.1739501953125,-3.670917510986328,5.934947490692139,-20.662202835083008,0.6571036577224731,-20.295881271362305,-10.343558311462402,-5.48538875579834,0.26304683089256287,-8.847259521484375,200.630859375,43.24312973022461,25.8283634185791,22.701435089111328,16.7648868560791,16.26067352294922,23.774436950683594,13.086506843566895,18.90810203552246,12.684182167053223,12.500441551208496,9.094773292541504,14.475833892822266,149.4114179907413,0.0024110872764140368,happy
-824.9651489257812,-25.870223999023438,14.3050537109375,8.975674629211426,-2.384840726852417,10.882637023925781,-3.0598185062408447,3.05942964553833,-4.63381290435791,0.6215226650238037,-5.356010913848877,1.0702171325683594,1.5959521532058716,201.38262939453125,59.903045654296875,23.06352424621582,16.92681121826172,15.266271591186523,14.342324256896973,13.50265121459961,9.237130165100098,11.45304012298584,9.358481407165527,11.885675430297852,7.304749488830566,8.983924865722656,72.63250837276446,0.0004932873998768628,happy
-750.36572265625,-1.6364996433258057,-20.59845733642578,-3.0315632820129395,-4.527451515197754,5.384533882141113,-16.25615119934082,3.2524187564849854,-8.99577522277832,-8.411097526550293,-2.9917006492614746,0.20216940343379974,-4.939708232879639,193.02879333496094,44.502315521240234,31.401412963867188,16.41741943359375,19.184593200683594,11.747491836547852,18.15276336669922,12.544224739074707,15.380661964416504,14.81985092163086,11.369569778442383,9.964791297912598,9.356069564819336,110.33437692333956,0.0010018950561061502,happy
-837.0625,-5.3680524826049805,-1.7331914901733398,-0.2062506228685379,-3.3258719444274902,10.161009788513184,-7.179371356964111,-1.3163563013076782,-6.994253635406494,-5.037928581237793,-8.268719673156738,1.6295040845870972,0.4253433346748352,195.30807495117188,64.25114440917969,30.15749740600586,17.19516372680664,15.45531177520752,17.295501708984375,14.257338523864746,9.55463981628418,10.779454231262207,13.40752124786377,12.142379760742188,6.043954372406006,6.809537887573242,80.01231133837268,0.00042534584645181894,happy
-717.724365234375,-15.779669761657715,-14.314227104187012,-6.263515949249268,-7.173199653625488,-4.154341697692871,-18.014604568481445,-1.1268593072891235,-12.045282363891602,-5.124608516693115,-1.6592824459075928,-6.776259422302246,-6.306745529174805,211.9038543701172,37.81245803833008,26.24090576171875,22.12086296081543,21.031888961791992,13.511579513549805,24.147045135498047,14.358013153076172,16.578018188476562,9.861466407775879,12.180442810058594,10.70071792602539,8.952019691467285,174.63591062953233,0.0021000239066779613,happy
-776.3096923828125,7.554572105407715,-3.517364978790283,-3.321108102798462,3.088170051574707,9.90860652923584,-12.062647819519043,4.162173748016357,-4.073659420013428,-0.7633872628211975,-5.790408611297607,1.9116895198822021,-3.163547992706299,190.6843719482422,58.85829544067383,30.730466842651367,19.01304054260254,12.643754959106445,13.689737319946289,21.20319175720215,9.875022888183594,10.810882568359375,12.39770793914795,12.586897850036621,8.131062507629395,10.497353553771973,781.6765735137673,0.0008056512451730669,happy
-754.1966552734375,-11.464531898498535,-14.2449369430542,0.8508354425430298,-2.0840606689453125,0.457197904586792,-13.990765571594238,-4.403432846069336,-12.200796127319336,-1.3343453407287598,-4.181715488433838,-0.7546530365943909,-9.190683364868164,200.418212890625,50.02722930908203,29.584331512451172,26.125438690185547,17.327777862548828,15.560497283935547,19.549747467041016,13.640509605407715,14.699718475341797,11.33852767944336,8.445450782775879,7.6810302734375,10.816385269165039,130.41421037017292,0.0015353491762652993,happy
-743.3433227539062,-12.532214164733887,-14.684268951416016,5.349977016448975,-0.45633605122566223,14.022701263427734,-6.799554347991943,9.786425590515137,-13.498940467834473,-4.8539862632751465,-4.390040874481201,6.179506301879883,-1.2948732376098633,173.67918395996094,46.82364273071289,29.541217803955078,17.804515838623047,16.89714813232422,15.734249114990234,18.932056427001953,9.97244644165039,11.715054512023926,8.904069900512695,13.504222869873047,12.298368453979492,11.004724502563477,812.6191741212514,0.000835378363262862,happy
-795.3987426757812,-10.10740852355957,-17.586883544921875,-5.042296886444092,-3.6560888290405273,1.777521014213562,-16.73015022277832,-0.5125867128372192,-16.99400520324707,-9.23758316040039,-3.8626041412353516,-0.8553583025932312,-5.103656768798828,205.1356658935547,39.620914459228516,26.744140625,24.690797805786133,13.675110816955566,11.586719512939453,22.78119468688965,9.920771598815918,15.971650123596191,14.313420295715332,11.423340797424316,9.547992706298828,9.946459770202637,127.87870220909835,0.0007064813398756087,happy
-772.8401489257812,-10.689603805541992,-4.963844299316406,15.013694763183594,-5.957177639007568,7.927274227142334,-2.3429923057556152,6.247891426086426,-12.34862995147705,0.6099807620048523,-7.300647735595703,-2.2948248386383057,3.450082302093506,175.3813018798828,50.70077896118164,27.96844482421875,21.498371124267578,20.27151107788086,17.2677059173584,18.905683517456055,12.441720962524414,15.646893501281738,7.838564872741699,17.191059112548828,11.076238632202148,10.68833065032959,94.70102981628735,0.0005417964421212673,happy
-787.2799072265625,-12.51313591003418,-20.73795509338379,-1.62274169921875,-9.393774032592773,-3.7630882263183594,-18.212684631347656,-0.5471293926239014,-15.254690170288086,-8.613788604736328,-4.131194114685059,-8.206050872802734,-5.028707027435303,199.31472778320312,36.33386993408203,30.956666946411133,18.531352996826172,17.478544235229492,17.319894790649414,22.192420959472656,12.486082077026367,17.29562759399414,11.587119102478027,7.714381217956543,14.80771255493164,8.50115966796875,131.98255995354884,0.0008767117979004979,happy
-748.1908569335938,13.067493438720703,-10.030671119689941,-1.839158535003662,6.520750999450684,11.803605079650879,-15.643301963806152,2.8954827785491943,-5.499748229980469,-6.3648295402526855,-7.9016242027282715,3.3184077739715576,-2.7150890827178955,200.6573486328125,56.695831298828125,24.982959747314453,25.024341583251953,12.764359474182129,19.050647735595703,21.58428382873535,11.336668014526367,11.279749870300293,11.473039627075195,14.133813858032227,8.174309730529785,10.598063468933105,495.6614759410123,0.0011592531809583306,happy
-799.3601684570312,-10.615076065063477,-15.63541316986084,-10.305908203125,-8.513694763183594,7.5262227058410645,-15.19243335723877,-4.965917110443115,-11.97169017791748,-9.369976997375488,-6.439089775085449,-1.1087737083435059,-4.89072847366333,192.52500915527344,40.27164840698242,30.57362937927246,23.447696685791016,18.98211097717285,14.996164321899414,18.365394592285156,10.270018577575684,13.479511260986328,12.589421272277832,13.411649703979492,9.640700340270996,8.978490829467773,110.77528495061286,0.0006251120357774198,happy
-772.5149536132812,-0.5586032867431641,-11.542210578918457,-1.625949501991272,-8.319201469421387,9.117134094238281,-14.624709129333496,-0.7356652617454529,-8.741196632385254,-6.219613075256348,-9.059293746948242,-2.6678757667541504,-3.2985525131225586,215.12998962402344,44.59201431274414,26.379714965820312,19.240182876586914,19.271459579467773,16.0970401763916,19.436336517333984,9.093999862670898,10.998007774353027,12.358845710754395,14.46912670135498,8.862065315246582,8.096604347229004,101.54321674641837,0.0012369891628623009,happy
-813.8746337890625,-11.894355773925781,-17.176918029785156,-5.165984153747559,-7.148812770843506,-1.8628288507461548,-15.36526870727539,-3.28810977935791,-11.451883316040039,-6.392378330230713,-5.781041145324707,-4.262657165527344,-9.227004051208496,199.13661193847656,46.353946685791016,31.896711349487305,22.18046760559082,18.52147102355957,12.811599731445312,19.370960235595703,10.148432731628418,13.298726081848145,12.496163368225098,11.214544296264648,9.910846710205078,10.316327095031738,115.06934349159864,0.0006415746756829321,happy
-845.1050415039062,-3.3571970462799072,-0.5421847105026245,1.6077507734298706,0.3812600076198578,4.677229881286621,-8.418702125549316,2.1598033905029297,-12.001917839050293,-3.642387628555298,-15.4630126953125,2.328237771987915,0.5172728896141052,224.09701538085938,59.549110412597656,24.588191986083984,21.03427505493164,12.471131324768066,16.241069793701172,17.71099281311035,9.188643455505371,14.931490898132324,9.041144371032715,18.554893493652344,9.301974296569824,8.004402160644531,73.27529686109014,0.0004886070382781327,happy
-749.0882568359375,2.770968198776245,-22.697284698486328,-4.981875896453857,-5.908941745758057,-3.6595356464385986,-13.635787010192871,-0.7352865934371948,-16.545604705810547,-6.458489894866943,-3.766324281692505,-2.7793495655059814,-8.294585227966309,179.52694702148438,51.62260055541992,40.032493591308594,23.427770614624023,18.247047424316406,17.719449996948242,17.467716217041016,11.788573265075684,17.43204116821289,12.092788696289062,10.407570838928223,8.716856956481934,9.473812103271484,109.19662562754819,0.001277076662518084,happy
-715.3309936523438,-3.4246983528137207,-20.67041778564453,3.2452852725982666,-7.985542297363281,7.0818986892700195,-10.4523344039917,-6.784938812255859,-18.340179443359375,-0.5581710934638977,-11.281538009643555,-7.694770812988281,-1.8098763227462769,201.7472381591797,51.269439697265625,27.31683349609375,20.892362594604492,18.17547607421875,18.470767974853516,14.995197296142578,14.120075225830078,18.567325592041016,10.548454284667969,12.799413681030273,13.85113525390625,7.721580982208252,98.9561927835843,0.0017371595604345202,happy
-784.6210327148438,-10.162659645080566,-16.76576805114746,-2.532353401184082,-3.9542324542999268,-3.358793020248413,-14.126716613769531,1.1106021404266357,-12.140539169311523,-7.803736209869385,-5.738345146179199,-4.8045878410339355,-4.593831539154053,216.3103790283203,56.42423629760742,35.57466506958008,22.178064346313477,17.725120544433594,16.784639358520508,18.971174240112305,14.354167938232422,14.315377235412598,12.016874313354492,9.7800931930542,11.320927619934082,6.410400390625,121.15611029892125,0.0014050849713385105,happy
-845.1334838867188,-21.168771743774414,5.704957008361816,8.338754653930664,-0.24038831889629364,8.006434440612793,-8.936274528503418,2.921381711959839,-6.941948413848877,-2.5960299968719482,-4.411941051483154,0.3367043733596802,-0.39582088589668274,190.10430908203125,63.916099548339844,23.503955841064453,22.262676239013672,13.729909896850586,15.978652954101562,19.262243270874023,12.037105560302734,12.423810958862305,10.755216598510742,10.395031929016113,7.004903316497803,7.851322174072266,69.71922107428769,0.0004611779295373708,happy
-785.08935546875,-17.847885131835938,-33.329593658447266,-9.852245330810547,-1.56708824634552,-1.881904125213623,-21.638813018798828,-6.731385231018066,-14.394421577453613,-9.836292266845703,-0.5152140259742737,-0.3375558853149414,-11.28455638885498,171.090087890625,54.648868560791016,42.10432052612305,25.73274040222168,19.702980041503906,17.64158058166504,20.613880157470703,12.560890197753906,14.770358085632324,15.884203910827637,10.663039207458496,9.88708782196045,10.526341438293457,114.29299930970778,0.0009408461628481746,happy
-755.2789916992188,-12.685606956481934,-19.135831832885742,1.529407262802124,-0.6289622187614441,9.83133316040039,-12.09625244140625,-2.1223649978637695,-16.390823364257812,-3.2320566177368164,-0.12488239258527756,-0.24111710488796234,-5.692839622497559,163.78485107421875,59.891441345214844,24.939973831176758,20.44025230407715,16.071922302246094,16.725629806518555,23.90808868408203,14.467270851135254,13.925040245056152,12.549712181091309,8.18830394744873,10.080554008483887,10.413352966308594,641.0506210115391,0.0006345254951156676,happy
